code,name,address,city,email,phone,website
USA1133,Free Spirit Siberian Rescue,,,freespiritsiberianrescue@gmail.com,,http://www.huskyrescue.org/
USA1136,Chicago Animal Advocates,,,chicagoanimaladvocates@gmail.com,,
USA1137,Hoopeston Animal Rescue Team,,,hartshelterteam@gmail.com,,https://hartshelter.org/
USA1138,Open Door Animal Sanctuary,,,office@odas.org,,https://odas.org/
USA1139,A Heart For Animals,,,AHeart4Animals@gmail.com,,https://aheartforanimals.org/
USA1141,Fetching Tails Foundation,,,Info@fetchingtailsfoundation.org,,https://www.fetchingtailsfoundation.org/
USA1142,Grahamville Rescue & Sanctuary,,,digsk9.main@gmail.com,,https://www.digsk9.org/
USA1144,Paws Up 4 Rescue,,,pawsup4rescue@gmail.com,,
USA1147,CatTailsFelineRescue,,,CattailsFelineRescue@gmail.com,,
USA1148,Animal Education and Rescue,,,Info@aear.org,,https://www.aear.org/
USA1152,Finding Forever Animal Rescue,,,info@findingforeveranimalrescue.org,,http://www.findingforeveranimalrescue.org/
USA1155,As Good as Gold – Golden Retriever Rescue of Illinois,,,info@asgoodasgold.org,,https://www.asgoodasgold.org/
USA1156,Animal Outreach Humane Society,,,info@animaloutreachsociety.org,,https://animaloutreachsociety.info/
USA1157,K9s4U Dog Rescue,,,info@k9s4u.org,,https://www.k9s4u.org/
USA1158,Safe House Animal Rescue League,,,safehousepets@gmail.com,,https://www.safehousepets.org/
USA1159,Project Hope Humane Society,,,info@projecthopehumanesociety.org,,
USA1167,Illinois Alaskan Malamute Rescue Association,,,ckjstiskc@aol.com,,https://www.iamra.org/
USA1168,Adopt-A-Pet,,,adoptapet@comcast.net,,https://www.adoptapet-il.org/
USA1169,Adoptable Friends,,,info@adoptablefriends.org,,https://www.adoptablefriends.org/
USA1173,Angels on Wheels Animal Rescue,,,info@angelsonwheels.org,,
USA1175,Treasured Animal Rescue Inc,,,info@treasuredanimalrescueinc.org,,https://treasuredanimalrescueinc.org/
USA1182,All 4 the Love of Cats,,,all4theloveofcats@hotmail.com,,
USA1186,It's a Pittie Rescue,,,itsapittierescue@gmail.com,,https://rescueapittie.org/
USA1188,K9 Enrichment Initiative-K9EI Rescue,,,info@k9ei.dog,,https://k9ei.dog/
USA1189,Starfish Animal Rescue,,,starfishanimalrescuer@gmail.com,,https://www.starfishanimalrescue.com/
USA1196,Romeoville Humane Society,,,romeovillehumanesociety@yahoo.com,,http://www.romeovillehumanesociety.com/
USA1202,Chicagoland Dog Rescue,,,info@chicagolanddogrescue.org,,https://chicagolanddogrescue.org/
USA1206,Forever Home Feline Ranch,,,felineranch@gmail.com,,https://felineranch.org/
USA1208,H.E.L.P. (Homes for Endangered and Lost Pets),,,info@helpinganimals.org,,https://www.helpinganimals.org/
USA1209,Hospice Hearts,,,hospiceheartsanimalrescue@gmail.com,,https://www.hospiceheartsanimalrescue.org/
USA1214,Players for Pits,,,info@playersforpits.com,,https://www.playersforpits.com/
USA1215,HRS Chicago,,,info@hrschicago.org,,http://www.hrschicago.org/
USA1216,Greater Chicago Ferret Association,,,https://www.gcfa.com/contact-us/,,https://www.gcfa.com/
USA1220,"Animal Rescue Associates, Inc",,,info@animalrescueofillinois.org,,https://animalrescueofillinois.org/
USA1221,Happy Tails Animal Sanctuary,,,happytailsanimalsanctuary@gmail.com,,
USA1223,"Bishops Small Dog Rescue, Inc.",,,bishopssmalldogrescue@hotmail.com,,https://bishopssmalldogrescue.webs.com/
USA1225,USA - INDIANA,,,,,
USA1228,The Nest: Dog Rescue and Rehabilitation,,,inthenest@gmail.com,,http://inthenest.net/
USA1230,Purrfect Friends,,,purrfectfriendsforadoption@gmail.com,,http://www.purrfectfriendsforadoption.org/
USA1234,Lennoxs Legacy Rescue Inc,,,lennoxslegacy@live.com,,https://www.lennoxslegacyrescue.org/
USA1235,PAWS of Adams County,,,adamscountyanimals@yahoo.com,,https://www.pawsofadamscounty.com/
USA1236,I Wanna Go Home Rescue,,,admin@iwannagohomerescue.org,,https://www.iwannagohomerescue.org/
USA1237,Illiana Rescue,,,https://illianarescue.org/Contact_Us.html,,https://illianarescue.org/
USA1238,RIVER VALLEY HUMANE SOCIETY,,,RiverValleyHumaneSociety@gmail.com,,http://www.rivervalleyhumanesociety.org/
USA1239,Second Chance Small Dog Rescue,,,2ndchancesmalldogrescue@gmail.com,,https://secondchancesmalldogs.org/
USA1241,Purrfect Little Paws,,,purrfectlittlepawsinc@hotmail.com,,
USA1243,Emilie Beard Foundation for Felines,,,ebfelinerehoming@gmail.com,,https://ebfelinerehoming.org/
USA1244,Fort Wayne Pit Bull Coalition,,,fwpitbullcoalition@gmail.com,,https://www.fwpbc.org/
USA1246,Wags & Wiggles Rescue,,,wagsandwigglesfw@gmail.com,,https://wagsandwigglesfw.com/
USA1247,"Canine Castaways Rescue, INC",,,info@caninecastawaysrescue.org​,,https://www.caninecastawaysrescue.org/
USA1248,Hope Maries Fund,,,general@hopemariesfund.org,,http://hopemarie.org/
USA1252,Treasured Friends,,,treasuredfriendsrescue@gmail.com,,http://www.treasuredfriendsrescue.org/
USA2332,NYC Shiba Rescue,,,shibas@nycshibarescue.org,,https://nycshibarescue.org/
USA1257,Far Fetched Dog Rescue,,,Farfetchedrescue@gmail.com,,https://www.farfetcheddogrescue.org/
USA1260,"House Rabbit Society, Indiana Chapter",,,info@indianahrs.org,,https://www.indianahrs.org/
USA1264,Dubois County Humane Society,,,adoptatDCHS@gmail.com,,https://www.duboiscountyhumane.org/
USA1267,Southern Indiana Animal Rescue,,,dbs@insightbb.com,,https://sianimalrescue.org/
USA1268,"Humane Society of Noble County, Inc",,,humanesocietynoblecounty@gmail.com,,https://www.humanesocietynoblecounty.org/
USA1269,Pals for Paws Inc.,,,palsforpawshc@aol.com,,https://palsforpawsinc.com/
USA1270,Redemption German Shepherd Rescue,,,redemptionshepherd@gmail.com,,https://www.redemptionshepherd.com/
USA1275,PawSwaP of Greater Lafayette,,,pawswapofgreaterlafayette@aol.com,,https://www.pawswapofgreaterlafayette.com/
USA1276,Liberty Acres United Rescue Animal Sanctuary,,,info@libertyacresunited.com,,https://libertyacresunited.com/
USA1278,Tuff Dawgs Rescue,,,tuffdawgsrescueoutreach@gmail.com,,https://tuffdawgsrescue.com/
USA1279,Marion-Grant County Humane Society,,,marionhumane@gmail.com,,http://marionhumane.com/
USA1281,Red Sky Rescue,,,redskyresq@gmail.com,,
USA1284,Homeward Bound Animal Welfare Group,,,HomewardBoundAWG@gmail.com,,http://www.homewardboundawg.com/
USA1286,Pet Refuge,,,webmaster@petrefuge.com,,https://www.petrefuge.com/
USA1288,Four Legged Ranch,,,4leggedranch@gmail.com,,https://www.fourleggedranch.com/
USA1289,Hope Haven Canine Rescue,,,hopehavencanine@hotmail.com,,
USA1295,Fat Heads Rescue,,,contact@fatheads.org,,https://www.fatheads.org/
USA1297,P.A.A.W.S. Proving Animals Are Worth Saving,,,paaws@paaws.org,,http://www.paaws.org/
USA1304,"Indiana GSD & Siberian Husky Rescue, Inc",,,jzlawn68@aol.com,,https://www.ismyrescue.org/igsdsh/
USA1307,"Last Chance Rescue, Inc",,,lastchancerescuecb@gmail.com,,https://www.lcrescue.org/
USA1308,Clancys Dream Inc.,,,clancysdream@gmail.com,,https://www.clancysdream.org/
USA1309,Seventh Heaven Rat Rescue,,,seventhheaven41@yahoo.com,,
USA1314,"One Dog at a Time Rescue, Inc.",,,odtr01@gmail.com,,https://www.odtr.org/
USA1315,"Canine Haven Rescue, Inc",,,caninehavenrescueinc@gmail.com,,https://www.caninehavenrescue.org/
USA1317,"ALL Creatures Matter Rescue, Inc.",,,https://allcreaturesmatter.org/contact-us,,https://allcreaturesmatter.org/
USA1320,Second Chance for Pets Network,,,sc4pets@att.net,,https://www.sc4pets.org/
USA1321,USA -IOWA,,,,,
USA1322,Animal Rescue Family,,,info@animalrescuefamily.org,,https://animalrescuefamily.org/
USA1324,Raccoon Valley Animal Sanctuary & Rescue,,,rvaspets@msn.com,,https://www.facebook.com/RVASPets/
USA1326,"Animal Rescue of Carroll, Inc",,,animalrescueofcarroll@yahoo.com,,https://www.animalrescueofcarroll.org/
USA1332,Southwest Iowa Humane Society,,,SWIHS_1@HotMail.com,,https://www.swihs.org/
USA1334,Happy Tales Ranch and Rescue,,,happytalesiowa@gmail.com,,https://happytalesranchandrescue.wordpress.com/
USA1335,"Muddy Paws Second Chance Rescue, Inc",,,muddypaws2chancerescue@yahoo.com,,
USA1336,SNAFU Rescue (Short Noses And Friends United Rescue),,,info@snafurescue.org,,https://snafurescue.org/
USA1340,Hope Animal Rescue,,,harofiowa@gmail.com,,http://hopeanimalrescueofiowa.org/
USA1341,Safe Home Rescue,,,adoptions@safehomerescue.org,,http://safehomerescue.org/
USA1342,Whispurring Hope Rescue,,,whispurringhoperesue@gmail.com,,https://whispurringhoperescue.weebly.com/about.html
USA1343,Wire Fox Terrier Rescue Midwest,,,ccswires@netins.net,,http://www.wirefoxrescuemidwest.com/
USA1344,Hardin Eldora Animal Rescue Team,,,ameow2002@yahoo.com,,
USA1346,Heavenly Pet Sanctuary,,,friends@heavenlypet.org,,http://heavenlypet.org/HP/
USA1347,Noah's Ark Animal Foundation,,,director@noahsark.org,,https://www.noahsark.org/
USA1350,"Hooves and Paws Rescue of the Heartland, Inc.",,,RescueIowa1957@yahoo.com,,http://www.hoovespaws.org/
USA1351,Otter Creek Animal Shelter,,,info@ottercreekanimalshelter.org,,https://www.ottercreekanimalshelter.org/
USA1355,"PAWS, People for Animal Welfare Society",,,pawsofgreenecounty@hotmail.com,,http://pawsofgreenecounty.org/home.aspx
USA1357,Marion County Humane Society,,,marioncountyhumane@gmail.com,,https://www.marioncountyhumane.org/
USA1358,German Shepherd Dog Rescue of Iowa,,,info@gsdri.org,,https://gsdri.org/
USA1365,C & W's Rustic Hollow Shelter,,,cwshelter@wildblue.net,,http://www.rustichollowshelter.org/
USA1370,"Last Hope Animal Rescue, Inc",,,adoptions@adopthope.org,,
USA1371,NOAH'S HOPE ANIMAL RESCUE,,,info@noahshopeanimalrescue.com,,https://www.noahshopeanimalrescue.com/
USA1374,Rescue Rehab Rehome,,,david.rescuerehabrehome@gmail.com,,https://www.rescuerehabrehome.org/
USA1375,Cedar Valley Pit Bull Rescue,,,cvpitbulls@gmail.com,,https://www.cvpbr.org/
USA1376,Waverly Pet Rescue,,,waverlypetrescue@mchsi.com,,
USA1378,Safe Haven of Iowa County,,,adoptions@wesavepets.com,,https://www.wesavepets.com/
USA1381,Rescue Paws,,,rescuepawsfoundation@gmail.com,,https://rescuepawsfoundati.wixsite.com/rescuepawsfoundation
USA1383,Second Chance Animal Refuge Society (S.C.A.R.S.),,,tncummins@aol.com,,https://www.scarsusa.com/
USA1386,"Wichita Pug Rescue, Inc.",,,wichitapugrescueks@gmail.com,,http://www.wichitapugrescue.com/
USA1387,Bonner Animal Rescue,,,bonnerrescue@yahoo.com,,https://www.bonnerrescue.org/
USA1389,H. Dale Buck Animal Welfare Memorial Fund Inc.,,,buckfund@cableone.net,,
USA1390,Fort Scott Paws and Claws Animal Shelter,,,info@leespawsandclawsshelter.org,,http://www.fspawsandclaws.org/
USA1391,Finney County Humane Society,,,adoptgck@gmail.com,,https://www.adoptgck.com/
USA1392,Northwest Kansas Animal Shelter,,,kypawwash@eaglecom.net,,
USA1393,Chasing Tails Rescue,,,chasingtailsrescue@cox.net,,
USA1395,Western Plains Animal Refuge,,,wpar@wparks.org,,https://www.wparks.org/
USA1400,Leavenworth Animal Welfare Society,,,lawspets@gmail.com,,https://www.leavenworthanimalwelfaresociety.com/
USA1401,Riverview Rescue,,,riverviewrescueks@gmail.com,,https://www.riverviewrescue.org/
USA1403,"Silent Angels Advocate, Rescue & Shelter",,,silentangels@wbsnet.org,,
USA1404,U had me at Woof Rescue & Adoption Shelter,,,rescuedogsrock@outlook.com,,https://www.facebook.com/RescueDogsRock.net/
USA1405,Harleys Angels Pet Rescue,,,harleysangelspetrescue@gmail.com,,
USA1406,Cattails Feline Rescue,,,thisisdnn@gmail.com,,https://cattailsks.weebly.com/
USA1407,Purple Power Animal Welfare Society,,,purplepoweraws@gmail.com,,https://www.purple-paws.org/
USA1408,Riley County Humane Society,,,info@rchsks.org,,http://www.rchsks.org/
USA1409,McPherson County Humane Society,,,mcphersonhumanesociety@hotmail.com,,
USA1411,Rescue K-911,,,rescuek911@yahoo.com,,https://www.k911foundation.com/
USA1417,New Beginnings Dog Rescue INC,,,newbeginningsdogrescue@hotmail.com,,https://newbeginningsdogrescue.com/
USA1418,The Rescue Project,,,chatwithtrp@gmail.com,,https://therescueproject.net/
USA1419,"Wigglebutts Aussie Rescue, Inc.",,,wigglebuttsrescue@yahoo.com,,
USA1421,Southeast Kansas Humane Society,,,sekhumanesociety@gmail.com,,https://www.thesekhumanesociety.com/
USA1423,Always and Furever Midwest Animal Sanctuary,,,info@alwaysandfurever.love,,
USA1425,Saving Death Row Dogs,,,info@savingdeathrowdogs.com,,https://savingdeathrowdogs.rescuegroups.org/
USA1428,"Beauties and Beasts, Inc.",,,bbapplications1@gmail.com,,https://beautiesandbeasts.org/
USA1429,PALS Animal Rescue,,,palsarescue@yahoo.com,,http://palsrescue.org/
USA1430,Wichita Animal Action League,,,rescue@waalrescue.org,,https://waalrescue.org/
USA1431,USA _KENTUKY,,,,,
USA1432,"Ashland Animal Rescue Fund, Inc.",,,ashlandanimalrescuefund@gmail.com,,
USA1436,Taylor County SPCA,,,taylorcountyspca@yahoo.com,,https://www.tgspca.org/
USA1437,Forgotten Felines,,,forgottenfelines40701@gmail.com,,https://forgottenfelines40701.org/
USA1439,Save Our Shelter Dogs Rescue,,,Saveourshelterdogsrescue@yahoo.com,,
USA1440,"Kentucky Kitty Cats, Inc.",,,Kykittycats@yahoo.com,,https://kykittycats.rescuegroups.org/
USA1442,Willow Creek Sanctuary,,,willowcreeksanctuary@roadrunner.com,,https://www.facebook.com/willowcreeksanctuary/
USA1443,Molly's Mutts Animal Rescue,,,mollysmuttsanimalrescue@yahoo.com,,
USA1445,Furgotten Dog Rescue,,,furgottendogrescue@gmail.com,,https://furgottendogrescue.com/
USA1446,LUCKY TALES RESCUE,,,luckytalesrescue@gmail.com,,https://www.luckytalesrescue.org/
USA1448,LIFE House for Animals,,,Contactus@lifehouse4animals.org,,https://www.lifehouse4animals.org/
USA1449,Menifee County Animal Shelter,,,menifeeshelter@gmail.com,,https://www.menifeeshelter.com/
USA1456,Indiana Bulldog Rescue,,,info@indianabulldogrescue.com,,https://indianabulldogrescue.com/
USA1457,Max’s Hope Pet Rescue,,,maxshopepr@gmail.com,,https://maxshope.com/
USA1458,Stray Hearts Animal Rescue,,,strayheartsanimalrescue@yahoo.com,,
USA1462,Camp Jean,,,campjeandw@gmail.com,,
USA1463,"Holly's Place Animal Rescue,",,,victoria@hollys.org,,https://hollys.org/
USA1464,Bluegrass Bully Rescue,,,Bluegrassbullyrescue@gmail.com,,https://www.bluegrassbullyrescue.org/
USA1465,Halfway Home Rescue,,,halfwayhomerescue@aol.com,,https://halfwayhomerescue.wixsite.com/halfwayhomerescue
USA1467,Animal Shelter Allies,,,animalshelterallies@gmail.com,,https://www.facebook.com/ASAKentucky/
USA1468,Derby City Dog Rescue,,,derbycitydogrescue@gmail.com,,http://www.derbycitydogrescue.org/
USA1471,Kindle and Clowder Institute for Wayward Feline,,,kindleandclowderadoptions@gmail.com,,https://www.kindleandclowder.org/
USA1472,MisPits and Friends Rescue,,,mispitsandfriends@gmail.com,,https://www.mispitsandfriends.org/
USA1473,No Kill Louisville,,,nklouisville@gmail.com,,https://www.nokill-louisville.org/
USA1474,The Paw and Feather Plan Inc,,,thepawandfeatherplan@gmail.com,,https://www.thepawandfeatherplan.com/
USA1476,Save a Life Cat Rescue,,,savealifecatrescue@hotmail.com,,https://www.facebook.com/profile.php?id=100075723675502
USA1477,Save One Soul,,,saveonesoulatatime@gmail.com,,
USA1478,Shamrock Foundation,,,info@shamrockpets.com,,https://shamrockpets.com/
USA1479,"The Arrow Fund, Inc",,,info@thearrowfund.org,,https://thearrowfund.org/
USA1480,"Tier Haven Rescue, Inc",,,Tierhavenrescue@gmail.com,,https://tierhaven.rescuegroups.org/
USA1483,Saving the Animals of Rowan (STAR),,,star@stardogrescue.org,,http://stardogrescue.org/
USA1484,ARK - Animal Rescue Kare,,,ark4hart@gmail.com,,https://www.ark4hart.org/
USA1486,Roby Animal Sanctuary and Cat Rescue,,,Veganprincess1969@gmail.com,,https://www.facebook.com/RobyAnimalSanctuaryAndCatRescue/
USA1487,SparKy Animal Rescue,,,info@sparkyrescue.com,,https://www.sparkyrescue.com/
USA1488,Owen County Friends of Animals,,,ocfanimals@gmail.com,,http://ocfa.weebly.com/
USA1491,CatHeads Kitty Rescue Inc,,,catheadskittyrescue@gmail.com,,https://catheadskittyrescue.org/index.html
USA1494,Kentucky Pets Alive,,,Kelly.jedlicki@gmail.com,,https://www.kypetsalive.org/
USA1495,Shelby County Humane Society,,,shelbysociety@hotmail.com,,
USA1496,Tyson’s Chance Animal Foundation Inc.,,,tysonschance@gmail.com,,
USA1497,"Hope for All Pets, Inc. (HAPI)",,,hopeforallpetsinc@outlook.com,,https://www.hapiky.org/
USA1498,Raising Rogue,,,RaisingRogue@queencitybulldogrescue.com,,https://www.raisingrogue.org/
USA1502,USA - LUISIANA,,,,,
USA1503,Don't Be Cruel Animal Rescue and Transport - Sanctuary,,,tnrowell@charter.net,,https://www.facebook.com/dontbecruelsanctuary/
USA1504,Boudreaux’s Animal Rescue Krewe (B.A.R.K.),,,longj1003@aol.com,,http://barkanimalrescue.org/
USA1505,Cenla Alliance for Animals,,,cenlaallianceforanimals@gmail.com,,https://www.cenlaallianceforanimals.com/
USA1508,Animal Protection and Welfare Society - APAWS,,,info@apawspets.org,,http://www.apawspets.org/about_us.php
USA1509,Bark and Roll Rescue Companions,,,barkandrollrescuecompanions@gmail.com,,https://barkandrollrescuecompanions.com/
USA1512,Project Purr,,,info@projectpurrbr.org,,
USA1513,Second Chance Dog Rescue,,,secondchancedogrescuela@gmail.com,,http://secondchancedogrescuela.org/
USA1514,"SOS, Save Our Strays",,,info@sosrescurbr.org,,
USA1515,Plaquemines Animal Welfare Society,,,paws2003@bellsouth.net,,https://www.angelfire.com/la3/paws-site/
USA1516,Ninna's Road to Rescue,,,ninnaroadtorescue@gmail.com,,https://www.roadtorescuela.org/
USA1518,Lafayette Animal Aid,,,info@lafayetteanimalaid.org,,https://www.lafayetteanimalaid.org/
USA1519,Animal Adoption Society,,,animaladoptionsociety@yahoo.com,,https://animaladoptionsociety.net/
USA1521,"Avoyelles Animal Welfare Society, Inc. (AAWS)",,,info@avoyellesanimal.org,,https://www.avoyellesanimal.org/
USA1524,Second Chance Paws,,,secondchancepaws@yahoo.com,,https://secondchancepaws.org/
USA1525,Louisiana Lifeline for K-9's Animal Rescue,,,louisianalifeline4k9s@yahoo.com,,
USA1527,Big Sky Ranch/CATNIP Foundation,,,whatsup@bigskyranch.org,,https://www.bigskyranch.org/
USA1528,Heavenly Dog Paws Sanctuary,,,heavenlydogpaws@outlook.com,,https://www.heavenlydogpaws.org/
USA1530,Rockers Rescue -Northwest La,,,rockersrescue@gmail.com,,https://www.rockersrescue.org/
USA1531,Purrs of Hope Rescue,,,info@purrsofhope.org,,https://purrsofhope.org/
USA1532,Cane Haven Rescue,,,canehavenrescue@gmail.com,,https://www.canehavenrescue.com/
USA1534,Animal Rescue Foundation of Louisiana - ARFLA,,,arfla.info@gmail.com,,https://www.facebook.com/arfla/
USA1535,Louisiana Husky Rescue Inc.,,,admin@louisianahuskyrescue.com,,http://louisianahuskyrescue.com/
USA1536,Safe Haven Animal RescuE,,,safehavenrescue101@yahoo.com,,https://www.sharerescues.com/
USA1538,Hobo Hotel for Cats,,,hobohotelinc@gmail.com,,https://www.hobohotelforcats.com/
USA1539,Lake Charles Pit Bull Rescue,,,renee@lakecharlespitbullrescue.com,,https://lakecharlespitbullrescue.com/
USA1540,St. Tammany Animal Resource Team (START),,,startcares@hotmail.com,,https://www.startfosters.com/
USA1541,METAIRIE HUMANE SHELTER,,,metairiehumanejh@att.net,,https://metairiehumane.org/
USA1542,SpayMart,,,info@spaymart.org,,https://spaymart.org/
USA1545,Natchitoches Hope for Paws,,,natchitocheshopeforpaws@yahoo.com,,
USA1548,Bluetails Pet Rescue,,,info@bluetails.org,,https://bluetails.org/
USA1549,New Orleans Bulldog Rescue,,,neworleansbulldogs@gmail.com,,https://www.neworleansbulldogs.com/
USA1550,Take Paws Rescue,,,adopt@takepawsrescue.org,,https://www.takepawsrescue.org/donate
USA1553,Cenla Cat Project,,,info@cenlacatproject.org,,https://www.cenlacatproject.org/
USA1555,Raven Woods Animal Sanctuary,,,Leila.findahome@gmail.com,,http://www.ravenwoodsrescue.org/index.htm
USA1558,Pet Savers of Shreveport,,,petsavers@petsaversshreveport.org,,https://www.petsaversshreveport.org/
USA1559,Serendipity Pet Rescue of Louisiana,,,serendipitypetrescue@gmail.com,,https://serendipitypetrescue.com/
USA1560,SHREVEPORT BOSSIER ANIMAL RESCUE,,,https://www.sbanimalrescue.org/contact,,https://www.sbanimalrescue.org/
USA1563,The Happy Tail Rescue,,,thehappytailrescue@outlook.com,,https://thehappytailrescue.org/
USA1564,WFAHS - West Feliciana Animal Humane Society,,,wfahsociety@gmail.com,,https://wfahs.org/
USA1565,Acadiana Humane Society,,,ahspets@gmail.com,,https://www.acadianahumane.org/
USA1566,Hail Mary Rescue,,,hailmaryrescue@gmail.com,,https://hailmaryrescue.com/
USA1567,HOPE (Humane Organization for the Protection and Education) for Animals,,,kathyhl605@gmail.com,,https://www.hopeforanimals.com/
USA1568,RMAH - Rosie Marie's Animal Haven,,,dana@longneckerrigging.com,,https://www.rosiemariesanimalhaven.com/index.html
USA1570,Must Luv Dogs Rescue,,,mustluvdogs.org@gmail.com,,https://www.mustluvdogs.org/
USA1571,USA -MAINE,,,,,
USA1578,Community Cat Advocates​,,,CommunityCatAdvocates@gmail.com,,https://www.communitycatadvocates.com/
USA1583,Mainely Mutts Animal Rescue,,,mainelymutts@gmail.com,,
USA1587,Long Journey To A New Beginning Animal Rescue,,,journeyanimalrescue@gmail.com,,http://journeyanimalrescue.org/
USA1588,The Pixel Fund Rescue,,,contactus@thepixelfund.org,,https://www.thepixelfund.org/
USA1589,Ark Animal Sanctuary,,,arksanctuaryme@gmail.com,,https://www.facebook.com/arkanimalsanctuary/
USA1590,Houlton Humane Society,,,animal@pwless.net,,
USA1593,"New England Lab Rescue, Inc.",,,nelr@newenglandlabrescue.com,,https://www.newenglandlabrescue.com/
USA1594,Maine Coast Animal Rescue,,,mainecoastanimalrescue670@gmail.com,,https://www.mainecoastanimalrescue.com/
USA1595,Responsible Pet Care of Oxford Hills,,,responsiblepetcare@yahoo.com,,
USA1596,"Animal Orphanage (Old Town, Maine)",,,animalorphanage8777@gmail.com,,https://www.facebook.com/AnimalOrphanageMaine/
USA1600,Pittie Posse Rescue & Sanctuary,,,pittieposse@gmail.com,,https://pittieposserescue.com/
USA1604,Safe Haven Adoption Center,,,info@safehavenhumanesociety.org,,https://www.safehavenhumanesociety.org/
USA1607,USA - MARYLAND,,,,,
USA1608,Shadow Cats TNR,,,info@shadowcatstnr.org,,https://shadowcatstnr.org/
USA1610,Cats R Us,,,info@catsrusrescue.org,,
USA1611,"Patuxent Animal Welfare Society, Inc. (PAWS)",,,mdpawspet@hotmail.com,,
USA1612,All Shepherd Rescue,,,adoptions@allshepherdrescue.com,,https://www.allshepherdrescue.com/
USA1613,Animal Allies Rescue Foundation (AARF),,,info@animalalliesrescue.org,,https://animalalliesrescue.org/
USA1615,"Lucky Cat Rescue, Inc.",,,Luckycatrescue11@msn.com,,https://luckycatrescue.com/
USA1617,"Wings of Love, Kuwait",,,adopt@wingsoflovekuwait.com,,https://www.wingsoflovekuwait.com/
USA1618,Community Cats Coalition,,,communitycatscoalition@gmail.com,,https://communitycatscoalition.com/
USA1621,Mabel's Orphaned Angels Rescue,,,MabelsAngels@gmail.com,,https://www.savemoarlives.org/
USA1622,Paws for Life,,,ginny@pawsforlife.org,,https://pawsforlife.org/
USA1623,Rural Dog Rescue,,,info@ruraldogrescue.com,,https://www.ruraldogrescue.com/
USA1625,Howard County Cat Club,,,howardcountycats@earthlink.net,,http://www.howardcountycats.org/
USA1626,"Tara's House Animal Rescue, Inc.",,,info@tarashouse.net,,https://tarashouse.org/
USA1627,The Ferret Inn,,,ferretpassion@verizon.net,,https://www.facebook.com/profile.php?id=100064010981844
USA1630,"HOTE - Heart of the Earth Sanctuary and Rescue, Inc",,,heartoftheearthrescue@gmail.com,,
USA1632,Hill Hounds Rescue And Animal Sanctuary​,,,contact@celebratingpugs.com,,https://www.hillhounds.org/
USA1633,Key to Lion’s Heart Rescue,,,info@keytolionsheart.org,,https://www.keytolionsheart.org/
USA1634,"Pardoned Paws Rescue, Inc.",,,nfo@pardonedpawsrescue.org,,https://pardonedpawsrescue.org/
USA1635,Almost Home Dog Rescue,,,joan@almosthomedogs.org,,https://almosthomedogs.org/
USA1639,Friends For Life Cat Rescue,,,friendsforlifecatrescue@gmail.com,,https://www.friendsforlifecatrescue.org/
USA1641,"Friends of Montgomery County Animals, Inc",,,info@fmca.org,,http://new.fmca.org/
USA1643,Partnership for Animal Welfare,,,outreach@paw-rescue.org,,https://paw-rescue.org/
USA1644,For Otis Sake,,,forotissake@gmail.com,,https://forotissake.org/
USA1645,New Chances Rescue and Sanctuary,,,newchancesforhope@gmail.com,,https://www.newchancesrescue.com/
USA1646,Pugh Zoo Rescue,,,pughzoorescue@gmail.com,,
USA1647,The Hero Rescue,,,theherorescue@gmail.com,,https://theherorescue.com/
USA1648,Lonely Hearts Animal Rescue,,,lharinfo@gmail.com,,https://www.lonelyheartsanimalrescue.org/
USA1649,Sunshine's Friends Cat and Dog Rescue,,,info@sunshinesfriends.org,,https://sunshinesfriends.org/
USA1650,St. Marys Animal Welfare League,,,info@smawl.org,,http://www.smawl.org/
USA1651,Homeward Bound Schnauzer Rescue,,,https://www.hbschnauzerrescue.com/contact-us/,,https://www.hbschnauzerrescue.com/
USA1652,Rude Ranch Animal Rescue,,,info@ruderanch.org,,https://www.ruderanch.org/
USA1653,"So Many Whiskers, Inc.",,,adoptsmw@gmail.com,,https://www.somanywhiskers.org/
USA1654,Pet Rescue of Maryland,,,info@petrescueofmd.org,,https://www.petrescueofmd.org/
USA1655,"Small Angels Rescue, Inc.",,,info@smallangelsrescue.org,,https://www.smallangelsrescue.org/
USA1656,Alley Cat Rescue Inc.,,,ACR@saveacat.org,,https://www.saveacat.org/
USA1657,"Pets-4-Pets Cat Rescue, Inc.",,,pets4pets@gmail.com,,https://pets-4-pets.rescuegroups.org/
USA1658,Chesapeake Feline Association,,,Info@chesapeakefeline.org,,https://www.chesapeakefelineassociation.org/
USA1659,"Passport Animal Rescue, Inc.",,,info@passportanimalrescue.org,,https://passportanimalrescue.org/
USA1660,"The Ark of Hope Rescue, Inc.",,,arkofhoperescue@yahoo.com,,https://arkofhoperescue.org/
USA1661,The Feline Rescue Association,,,baltimorecats@gmail.com,,https://www.baltimorecats.org/
USA1664,Keller's Cause,,,doublemerleinfo@gmail.com,,https://www.kellerscause.com/
USA1665,Friends of Feline,,,questions@fofcats.com,,https://fofcats.com/
USA1666,PetConnect Rescue,,,info@petconnectrescue.org,,https://www.petconnectrescue.org/
USA1668,Animal Welfare League Queen Anne's County,,,info@awlqac.org,,http://www.awlqac.org/
USA1671,LOVEPAWS,,,lovepawspg@gmail.com,,https://lovepawspg.org/
USA1673,"Potomac Stray Cat Rescue, Inc.",,,Pstraycats@aol.com,,https://potomacstraycats.tripod.com/news.htm
