Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
Contact: felinewelfareiow,,,,felinewelfareiow@hotmail.co.uk,https://www.felinewelfareiow.co.uk/,,UNK0424,Unknown
Contact: info,,,,info@marjorienashcatrescue.org.uk,https://www.marjorienashcatrescue.org.uk/,,UNK0425,Unknown
Contact: sccwt,,,,sccwt@siameserescue.org.uk,https://www.siameserescue.org.uk/,,UNK0426,Unknown
Contact: ray.digby,,,,ray.digby@talktalk.net,https://www.moultonchaplecatshelter.org/,,UNK0427,Unknown
Contact: emma.reid21,,,,emma.reid21@btinternet.com,https://www.paulinefirks.co.uk/,,UNK0428,Unknown
Contact: crescentcatrescue,,,,crescentcatrescue@gmail.com,https://crescentcatrescue.org/,,UNK0429,Unknown
Contact: info,,,,info@cwwrescue.org,https://www.cwwrescue.org/,,UNK0430,Unknown
Contact: bowlodge,,,,bowlodge@gmail.com,https://www.bowlodgecatrescue.com/,,UNK0431,Unknown
Contact: admin,,,,admin@mansfieldcatrescue.co.uk,https://mansfieldcatrescue.co.uk/,,UNK0432,Unknown
Contact: cat-ching,,,,cat-ching@hotmail.com,https://cat-ching.com/,,UNK0433,Unknown
Contact: info,,,,info@italiangreyhoundrescuecharity.org.uk,https://www.italiangreyhoundrescuecharity.org.uk/,,UNK0434,Unknown
Contact: catwelfarewisbech,,,,catwelfarewisbech@gmail.com,https://www.catwelfarewisbech.co.uk/,,UNK0435,Unknown
Contact: info,,,,info@lymicat.org,https://www.lymicat.org/,,UNK0436,Unknown
Contact: catwelcardiff,,,,catwelcardiff@hotmail.co.uk,https://www.catwel-blogspot.com/,,UNK0437,Unknown
Contact: TINKERBELL300,,,,TINKERBELL300@ICLOUD.COM,https://catrescue.dore/,,UNK0438,Unknown
Contact: liverpoolcatwelfare,,,,liverpoolcatwelfare@hotmail.co.uk,https://liverpoolcatwelfare.com/,,UNK0439,Unknown
Website: https://www.cats.org.uk/bedford,,,,https://www.cats.org.uk/bedford/contact-us,https://www.cats.org.uk/bedford,,UNK0440,Unknown
Contact: fundraising,,,,fundraising@straycatrescue.org.uk,http://www.straycatrescue.org.uk/,,UNK0441,Unknown
Contact: homelesscatrescue,,,,homelesscatrescue@hotmail.com,https://www.homelesscatrescue.co.uk/,,UNK0442,Unknown
Contact: tvaw,,,,tvaw@btconnect.com,https://www.tvaw.org.uk/,,UNK0443,Unknown
Contact: info,,,,info@woodgreen.org.uk,https://woodgreen.org.uk/,,UNK0444,Unknown
Contact: Homes4Dogs,,,,Homes4Dogs@outlook.com,http://homes4dogs.co.uk/,,UNK0445,Unknown
Contact: info,,,,info@chestercatcare.com,https://www.rescuereview.co.uk/rescue/chester-cat-care-417/,,UNK0446,Unknown
Contact: info,,,,info@warringtonanimalwelfare.org.uk,https://www.facebook.com/warringtonanimalwelfare/info/,,UNK0447,Unknown
Contact: pawsinn,,,,pawsinn@aol.com,http://www.pawsinncatrescue.co.uk/,,UNK0448,Unknown
Website: http://www.lefontidogrescuecarlislecumbr,,,,http://www.lefontidogrescuecarlislecumbria.org/contact-us.html,http://www.lefontidogrescuecarlislecumbria.org/,,UNK0449,Unknown
Website: https://www.animalrescuecumbria.co.uk/,,,,https://www.animalrescuecumbria.co.uk/contact-us/,https://www.animalrescuecumbria.co.uk/,,UNK0450,Unknown
Website: https://www.chesterfieldanimalrescue.org,,,,https://www.chesterfieldanimalrescue.org.uk/#pageFooter,https://www.chesterfieldanimalrescue.org.uk/#pageFooter,,UNK0451,Unknown
Contact: adoption,,,,adoption@justfordogsrescue.co.uk,https://www.facebook.com/DogRescueDerbyshire/,,UNK0452,Unknown
Contact: secondchancedogs,,,,secondchancedogs@btinternet.com,http://www.secondchancerescuekennels.co.uk/,,UNK0453,Unknown
Website: https://www.petsamaritans.co.uk/,,,,https://www.petsamaritans.co.uk/contact-us/,https://www.petsamaritans.co.uk/,,UNK0454,Unknown
Contact: info,,,,info@animalsindistress.uk.com,https://animalsindistress.uk.com/,,UNK0455,Unknown
Contact: felinenetwork2009,,,,felinenetwork2009@gmail.com,http://felinenetwork.org.uk/,,UNK0456,Unknown
Contact: info,,,,info@gablesfarm.org.uk,https://www.gablesfarm.org.uk/,,UNK0457,Unknown
Contact: oldies,,,,oldies@oldies.org.uk,https://www.oldies.org.uk/,,UNK0458,Unknown
Website: https://hollyhedge.org.uk/,,,,https://hollyhedge.org.uk/contact-us/email-form/,https://hollyhedge.org.uk/,,UNK0459,Unknown
Website: https://blfc.weebly.com/,,,,Senior Co-ordinator (Karen) on 0117 9600304,https://blfc.weebly.com/,,UNK0460,Unknown
Contact: team,,,,team@justwhippetsrescue.co.uk,https://www.justwhippetsrescue.co.uk/,,UNK0461,Unknown
Website: https://waggytails.org.uk/,,,,https://waggytails.org.uk/contact/,https://waggytails.org.uk/,,UNK0462,Unknown
Contact: info,,,,info@wetheriggsanimalrescue.co.uk,https://www.wetheriggsanimalrescue.co.uk/,,UNK0463,Unknown
Contact: reception,,,,reception@strayaid.org.uk,https://strayaid.org.uk/,,UNK0464,Unknown
Contact: info,,,,info@strayaction.com,https://www.strayaction.com/,,UNK0465,Unknown
Contact: nassl,,,,nassl@nassl.org.uk,https://nassl.co.uk/,,UNK0466,Unknown
Contact: info,,,,info@lostcatsbrighton.org.uk,https://lostcatsbrighton.org.uk/,,UNK0467,Unknown
Contact: headoffice,,,,headoffice@celiahammond.org,https://www.celiahammond.org/,,UNK0468,Unknown
Website: https://www.catastrophescats.org/,,,,https://www.catastrophescats.org/contact-us,https://www.catastrophescats.org/,,UNK0469,Unknown
Contact: julie,,,,julie@catwelfaresussex.com,https://catwelfaresussex.com/cws/,,UNK0470,Unknown
Contact: info,,,,info@raystede.org,https://www.raystede.org/,,UNK0471,Unknown
Contact: reception,,,,reception@gawa.org.uk,https://gawa.org.uk/,,UNK0472,Unknown
Contact: info,,,,info@rspcaoandf.org.uk,https://www.rspcaoandf.org.uk/,,UNK0473,Unknown
Contact: enquiries,,,,enquiries@teckelsanimalsanctuaries.co.uk,https://teckelsanimalsanctuaries.co.uk/,,UNK0474,Unknown
Contact: Enquiries,,,,Enquiries@5valleycatrescue.org,https://www.5valleycatrescue.org/,,UNK0475,Unknown
Contact: Info,,,,Info@leavalleydogrescue.co.uk,https://leavalleydogrescue.co.uk/,,UNK0476,Unknown
Contact: info,,,,info@dogstrust.org.uk,https://www.dogstrust.org.uk/,,UNK0477,Unknown
Website: https://prodogsdirect.org.uk/,,,,https://prodogsdirect.org.uk/contact/,https://prodogsdirect.org.uk/,,UNK0478,Unknown
Contact: info,,,,info@greekanimalrescue.com,https://greekanimalrescue.com/,,UNK0479,Unknown
Contact: vetclinic,,,,vetclinic@mayhewanimalhome.org,https://themayhew.org/,,UNK0480,Unknown
Contact: info,,,,info@animalaidandadvice.org,https://www.facebook.com/AnimalAidAndAdvice/,,UNK0481,Unknown
Website: https://cat77.org.uk/,,,,https://cat77.org.uk/contact,https://cat77.org.uk/,,UNK0482,Unknown
Contact: cats,,,,cats@haws-animals.org.uk,https://www.haws-animals.org.uk/,,UNK0483,Unknown
Contact: admin,,,,admin@littleangelsrabbitrescue.com,https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/,,UNK0484,Unknown
Contact: enquiries,,,,enquiries@greyhoundlifeline.co.uk,https://www.greyhoundlifeline.co.uk/,,UNK0485,Unknown
Contact: alison,,,,alison@southerncountiesgsdrescue.co.uk,https://southerncountiesgsdrescue.co.uk/,,UNK0486,Unknown
Contact: info,,,,info@lymicat.org,https://www.lymicat.org/,,UNK0487,Unknown
Contact: info,,,,info@labrador-lifeline.com,https://labrador-lifeline.com/,,UNK0488,Unknown
Contact: info,,,,info@germanshepherdrescue.co.uk,https://www.germanshepherdrescue.co.uk/,,UNK0489,Unknown
Contact: office,,,,office@rspca-tameside-glossop.org.uk,https://rspca-tameside-glossop.org.uk/,,UNK0490,Unknown
Website: https://dogshome.net/,,,,https://dogshome.net/contact/,https://dogshome.net/,,UNK0491,Unknown
Website: http://www.rochdale-dog-rescue.com/,,,,http://www.rochdale-dog-rescue.com/contact.html,http://www.rochdale-dog-rescue.com/,,UNK0492,Unknown
Contact: futuresfordogs,,,,futuresfordogs@aol.com,https://www.facebook.com/futuresfordogs/,,UNK0493,Unknown
Contact: info,,,,info@foalfarm.org.uk,https://www.foalfarm.org.uk/,,UNK0494,Unknown
Website: https://www.lastchanceanimalrescue.co.uk,,,,https://www.lastchanceanimalrescue.co.uk/contact/index.php,https://www.lastchanceanimalrescue.co.uk/,,UNK0495,Unknown
Contact: office,,,,office@b-w-r.org.uk,https://www.blythwildliferescue.co.uk/,,UNK0530,Unknown
Website: https://www.kentgreyhoundrescue.com/,,,,https://www.kentgreyhoundrescue.com/contact-us/,https://www.kentgreyhoundrescue.com/,,UNK0496,Unknown
Contact: alldogsrescue,,,,alldogsrescue@rocketmail.com,https://www.alldogsrescue.com/,,UNK0497,Unknown
Contact: streetkatzinfo,,,,streetkatzinfo@gmail.com,https://www.streetkatzrescue.com/,,UNK0498,Unknown
Contact: lbdr.adoption,,,,lbdr.adoption@gmail.com,https://www.facebook.com/LargeBreedDogRescue/,,UNK0499,Unknown
Contact: info,,,,info@anim-mates.org.uk,https://www.anim-mates.org.uk/,,UNK0500,Unknown
Website: https://www.sedogrescue.co.uk/,,,,https://www.sedogrescue.co.uk/contact/,https://www.sedogrescue.co.uk/,,UNK0501,Unknown
Contact: theretreatanimalrescue,,,,theretreatanimalrescue@btinternet.com,https://www.retreatanimalrescue.org.uk/,,UNK0502,Unknown
Website: https://boltonanimalshelter.org.uk/,,,,https://boltonanimalshelter.org.uk/contact-us/,https://boltonanimalshelter.org.uk/,,UNK0503,Unknown
Contact: info,,,,info@bleakholt.org,https://www.bleakholt.org/,,UNK0504,Unknown
Contact: rehoming,,,,rehoming@animalcare-lancaster.co.uk,https://www.animalcare-lancaster.co.uk/,,UNK0505,Unknown
Contact: dogs,,,,dogs@wolfwood.co.uk,https://www.wolfwood.co.uk/,,UNK0506,Unknown
Contact: easterleighanimals,,,,easterleighanimals@yahoo.com,https://www.easterleigh.org.uk/,,UNK0507,Unknown
Contact: info,,,,info@rspca-preston.org.uk,https://www.rspca-preston.org.uk/,,UNK0508,Unknown
Contact: lincsarkcharity,,,,lincsarkcharity@gmail.com,https://www.lincsark.co.uk/,,UNK0509,Unknown
Contact: info,,,,info@rspca-lincseast.org.uk,https://www.rspca-lincseast.org.uk/,,UNK0510,Unknown
Contact: info,,,,info@secondchancecatrescue.org.uk,https://northlincsweb.net/SCCR/,,UNK0511,Unknown
Contact: lincolnratrescue,,,,lincolnratrescue@googlemail.com,https://lincolnratrescue.webs.com/,,UNK0512,Unknown
Contact: information,,,,information@danes.org.uk,http://www.danes.org.uk/,,UNK0513,Unknown
Contact: enquiries,,,,enquiries@catsincrisis.org.uk,https://www.catsincrisis.org.uk/,,UNK0514,Unknown
Website: https://arkanimalrescue.co.uk/,,,,https://arkanimalrescue.co.uk/contact-us/,https://arkanimalrescue.co.uk/,,UNK0515,Unknown
Contact: info,,,,info@keithsrescuedogs.org.uk,https://www.facebook.com/KeithsRescueDogs,,UNK0516,Unknown
Contact: enquiries,,,,enquiries@hoperescue.org.uk,https://www.hoperescue.org.uk/,,UNK0517,Unknown
Contact: kennels,,,,kennels@freshfields.org.uk,https://www.freshfields.org.uk/,,UNK0518,Unknown
Website: https://www.boxerdogrescue.co.uk/,,,,https://www.boxerdogrescue.co.uk/contact,https://www.boxerdogrescue.co.uk/,,UNK0519,Unknown
Contact: cats,,,,cats@haws-animals.org.uk,https://www.haws-animals.org.uk/,,UNK0520,Unknown
Contact: info,,,,info@felinecare.org.uk,http://www.felinecare.org.uk/,,UNK0521,Unknown
Contact: jgarner1,,,,jgarner1@toucansurf.com,http://www.foxylodge.yolasite.com/,,UNK0522,Unknown
Website: https://www.nasatrust.co.uk/,,,,https://www.nasatrust.co.uk/contact_us,https://www.nasatrust.co.uk/,,UNK0523,Unknown
Website: https://www.pactsanctuary.org/,,,,https://www.pactsanctuary.org/contact.html,https://www.pactsanctuary.org/,,UNK0524,Unknown
Website: https://www.redwings.org.uk/,,,,https://www.redwings.org.uk/contact-us,https://www.redwings.org.uk/,,UNK0525,Unknown
Contact: nanna04,,,,nanna04@btinternet.com,https://www.facebook.com/NANNAANIMALRESCUE1/,,UNK0526,Unknown
Contact: admin,,,,admin@bfas.org.uk,https://www.bfas.org.uk/,,UNK0527,Unknown
Contact: allforhorses,,,,allforhorses@outlook.com,https://www.allforhorses.org.uk/,,UNK0532,Unknown
Contact: enquiries,,,,enquiries@whitbydogrescue.com,https://www.whitbydogrescue.com/,,UNK0533,Unknown
Contact: reception,,,,reception@rspca-yorkhome.org.uk,https://www.rspca-yorkhome.org.uk/,,UNK0534,Unknown
Contact: Info,,,,Info@nayboxerrescue.co.uk,https://www.nayboxerrescue.co.uk/,,UNK0535,Unknown
Contact: elaine,,,,elaine@barkonline.co.uk,http://www.barkonline.co.uk/,,UNK0536,Unknown
Contact: info,,,,info@brinsleyanimalrescue.org,https://brinsleyanimalrescue.org/,,UNK0537,Unknown
Contact: Info,,,,Info@petwelfare.co.uk,http://www.petwelfare.co.uk/,,UNK0538,Unknown
Contact: onepawatatimedogrescue,,,,onepawatatimedogrescue@gmail.com,https://onepawatatimedogrescue.co.uk/,,UNK0539,Unknown
Contact: babbington21,,,,babbington21@btopenworld.com,https://www.babbington-rescue.org.uk/,,UNK0540,Unknown
Contact: barks2010,,,,barks2010@hotmail.co.uk,https://www.barks.org.uk/,,UNK0541,Unknown
Contact: info,,,,info@severnvalleyrescue.org,https://www.severnvalleyrescue.org/,,UNK0542,Unknown
Contact: jennyandkateatgar,,,,jennyandkateatgar@tiscali.co.uk,https://www.grinshillanimalrescue.co.uk/,,UNK0543,Unknown
Contact: reception,,,,reception@bcdh.org.uk,https://www.bathcatsanddogshome.org.uk/,,UNK0544,Unknown
Contact: carol.smith,,,,carol.smith@labrador-rescue.com,https://labrador-rescue.org/,,UNK0545,Unknown
Contact: reception,,,,reception@secretworld.org,https://www.secretworld.org/,,UNK0546,Unknown
Website: https://www.somersetanddorsetanimalrescu,,,,https://www.somersetanddorsetanimalrescue.co.uk/contact/,https://www.somersetanddorsetanimalrescue.co.uk/,,UNK0547,Unknown
Contact: cheadleanimalwelfare,,,,cheadleanimalwelfare@hotmail.co.uk,https://www.cheadleanimalwelfare.org.uk/,,UNK0548,Unknown
Website: https://www.animallifeline.org.uk/wp/,,,,https://www.animallifeline.org.uk/wp/contact-us/,https://www.animallifeline.org.uk/wp/,,UNK0549,Unknown
Contact: info,,,,info@burystraycatfund.co.uk,http://www.burystraycatfund.co.uk/,,UNK0550,Unknown
Contact: nfo,,,,nfo@hawr.co.uk,https://hawr.co.uk/,,UNK0551,Unknown
Website: https://www.dorisbanhamdogrescue.org/wp/,,,,https://www.dorisbanhamdogrescue.org/wp/contact/,https://www.dorisbanhamdogrescue.org/wp/,,UNK0552,Unknown
Website: http://www.catactiontrust.org.uk/,,,,http://www.catactiontrust.org.uk/index.php/contact-us,http://www.catactiontrust.org.uk/,,UNK0553,Unknown
Website: https://www.lurchersos.org.uk/,,,,https://www.lurchersos.org.uk/contact-us,https://www.lurchersos.org.uk/,,UNK0554,Unknown
Contact: info,,,,info@celiacross.org.uk,https://celiacross.org.uk/,,UNK0555,Unknown
Contact: homing,,,,homing@greyhounds4u.co.uk,https://www.greyhounds4u.co.uk/,,UNK0556,Unknown
Contact: admin,,,,admin@epsomcaninerescue.org.uk,http://www.epsomcaninerescue.co.uk/,,UNK0557,Unknown
Contact: dogswalkthiswayrescue,,,,dogswalkthiswayrescue@mail.com,https://dogswalkthiswayrescue.com/index.html,,UNK0558,Unknown
Website: https://www.rescueremedies.co.uk/,,,,https://rescueremedies.wufoo.com/forms/rescue-remedies-contact-form/,https://www.rescueremedies.co.uk/,,UNK0559,Unknown
Website: http://www.animalmission.org.uk/,,,,#ERROR!,http://www.animalmission.org.uk/,,UNK0560,Unknown
Contact: contact,,,,contact@starlighttrust.org.uk,https://starlighttrust.org.uk/,,UNK0561,Unknown
Website: http://clympingdogsanctuary.co.uk/,,,,http://clympingdogsanctuary.co.uk/,http://clympingdogsanctuary.co.uk/,,UNK0562,Unknown
Contact: info,,,,info@pawsandclaws-ars.org.uk,https://www.pawsandclaws-ars.org.uk/,,UNK0565,Unknown
Contact: info,,,,info@sussexpetrescue.org,https://sussexpetrescue.org/,,UNK0566,Unknown
Contact: nuneatonwildlife,,,,nuneatonwildlife@gmail.com,https://nuneatonwildlife.co.uk/,,UNK0567,Unknown
Contact: avoncatrescuewelford,,,,avoncatrescuewelford@gmail.com,https://www.avoncatrescue.org/,,UNK0568,Unknown
Contact: info,,,,info@birminghamdogshome.org.uk,https://birminghamdogshome.org.uk/,,UNK0569,Unknown
Contact: thedogtrustees,,,,thedogtrustees@gmail.com,https://www.ruffluckrescue.org/,,UNK0570,Unknown
Contact: FBenquiries,,,,FBenquiries@coventrycatgroup.org.uk,https://coventrycatgroup.org.uk/,,UNK0571,Unknown
Contact: wildacrerescue,,,,wildacrerescue@aol.com,http://wildacrerescue.co.uk/,,UNK0572,Unknown
Contact: ian,,,,ian@caessr.org.uk,https://www.caessr.org.uk/,,UNK0573,Unknown
Website: http://www.dogwatchuk.com/,,,,https://dogwatchuk.wufoo.com/forms/dogwatch-uk-enquiries/,http://www.dogwatchuk.com/,,UNK0574,Unknown
Contact: info,,,,info@aldridgerescue.co.uk,http://www.aldridgerescue.co.uk/,,UNK0575,Unknown
Contact: marteileenw,,,,marteileenw@gmail.com,https://www.midlandsanimalrescue.com/,,UNK0576,Unknown
Contact: catsactiontrust,,,,catsactiontrust@gmail.com,https://www.catsactiontrust.org.uk/,,UNK0577,Unknown
Contact: admin,,,,admin@rspcaoandf.org.uk,https://www.rspca.org.uk/local/north-wiltshire-and-newbury-district-branch,,UNK0578,Unknown
Contact: wagtailsrescue,,,,wagtailsrescue@mail.com,https://www.facebook.com/WagtailsRescueEssex/,,UNK0579,Unknown
Contact: info,,,,info@remussanctuary.org,https://www.remussanctuary.org/,,UNK0580,Unknown
Contact: mail,,,,mail@lurcher.org.uk,https://lurcher.org.uk/,,UNK0581,Unknown
Contact: info,,,,info@wars.org.uk,https://www.wars.org.uk/,,UNK0582,Unknown
Contact: info,,,,info@forest-dog-rescue.org.uk,https://www.forest-dog-rescue.org.uk/,,UNK0583,Unknown
Contact: info,,,,info@happystaffie.co.uk,https://www.happystaffie.co.uk/,,UNK0584,Unknown
Website: https://www.badaw.org/,,,,https://www.badaw.org/contact-us/,https://www.badaw.org/,,UNK0585,Unknown
Website: https://barnsleyanimalrescue.org.uk/,,,,https://barnsleyanimalrescue.org.uk/contact/,https://barnsleyanimalrescue.org.uk/,,UNK0586,Unknown
Contact: info,,,,info@rspcadrb.org.uk,https://www.rspca.org.uk/local/doncaster-rotherham-and-district-branch,,UNK0587,Unknown
Contact: kcccats,,,,kcccats@gmail.com,http://www.keighleycatcare.co.uk/,,UNK0588,Unknown
Website: https://yrdr.co.uk/,,,,https://yrdr.co.uk/contact/,https://yrdr.co.uk/,,UNK0589,Unknown
Contact: info,,,,info@tia-rescue.org,https://www.tiagreyhoundandlurcherrescue.co.uk/,,UNK0590,Unknown
Website: https://yorkshirecatrescue.org/,,,,https://yorkshirecatrescue.org/Pages/Contact.aspx,https://yorkshirecatrescue.org/,,UNK0591,Unknown
Contact: info,,,,info@rspcaleedsandwakefield.org.uk,https://www.rspcaleedsandwakefield.org.uk/,,UNK0592,Unknown
Contact: info,,,,info@mayflowersanctuary.co.uk,https://mayflowersanctuary.co.uk/,,UNK0593,Unknown
Contact: dogs,,,,dogs@rainrescue.co.uk and,https://rainrescue.co.uk/,,UNK0594,Unknown
Contact: info,,,,info@thesheffieldcatsshelter.org.uk,https://thesheffieldcatsshelter.org/,,UNK0595,Unknown
Website: https://www.sheffield-dog-rescue.org.uk/,,,,https://www.sheffield-dog-rescue.org.uk/contact/,https://www.sheffield-dog-rescue.org.uk/,,UNK0596,Unknown
Contact: whitehalldogrescue,,,,whitehalldogrescue@yahoo.co.uk,https://whitehalldogrescue.com/,,UNK0597,Unknown
Contact: info,,,,info@hsar.org,https://www.hsar.org/,,UNK0598,Unknown
Contact: info,,,,info@pawsandwhiskers.org,https://www.pawsandwhiskers.org/,,UNK0599,Unknown
Contact: sanctuaryanimalrescue08,,,,sanctuaryanimalrescue08@gmail.com,https://sanctuaryanimalrescue.com/,,UNK0600,Unknown
Il Cercapadrone - sez. Bergamo,,12.4989994,124.6746741,bergamo@ilcercapadroneonlus.it,,,UNK0020,Unknown
I Pelosetti di Silvana,,12.4989994,124.6746741,,https://www.ipelosettidisilvana.com,,UNK0024,Unknown
A.N.P.A.A. ASSOCIAZIONE NAZIONALE PROTEZIONE ANIMALI DI AFFEZIONE,,12.4989994,124.6746741,anpa-alba@tiscali.it t,http://www.anpa-albalangheroero.it/,,UNK0042,Unknown
ANIMALISTI VERONA,,12.4989994,124.6746741,animalistiverona@gmail.com,https://www.animalistiverona.org/,,UNK0052,Unknown
ASSOCIAZIONE ANIMALISTA FRANCA VALERI ONLUS,,12.4989994,124.6746741,assfrancavaleri@gmail.com,https://www.facebook.com/associazioneanimalistafrancavaleri/,,UNK0060,Unknown
ASSOCIAZIONE PROTEZIONE ANIMALI E CANI ABBANDONATI APACA,,12.4989994,124.6746741,rifugioapaca@gmail.com,https://www.associazioneapaca.eu/chi-siamo-2/gli-organi-statutari/,,UNK0070,Unknown
OMNIA LIBERA PROTEZIONE AMBIENTE E ANIMALI ONLUS,,12.4989994,124.6746741,info@omnialibera.com,https://www.facebook.com/omnialibera/?locale=it_IT,,UNK0081,Unknown
Associazione Rifugio del Cane San Francesco Onlu,,12.4989994,124.6746741,info@rifugiosanfrancesco.it,http://www.rifugiosanfrancesco.it/,,UNK0096,Unknown
Associazione Protezione Animali Alessandria,,31.1999661,29.8937371,,,,UNK0136,Alessandria (AL)
L.I.D.A. - Sezione Alessandria,,31.1999661,29.8937371,,,,UNK0168,Alessandria (AL)
