Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
Contact: vetclinic,,,,vetclinic@mayhewanimalhome.org,https://themayhew.org/,,OTH2687,
Contact: info,,,,info@animalaidandadvice.org,https://www.facebook.com/AnimalAidAndAdvice/,,OTH2688,
Website: https://cat77.org.uk/,,,,https://cat77.org.uk/contact,https://cat77.org.uk/,,OTH2689,
Contact: cats,,,,cats@haws-animals.org.uk,https://www.haws-animals.org.uk/,,OTH2690,
Contact: admin,,,,admin@littleangelsrabbitrescue.com,https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/,,OTH2691,
Contact: enquiries,,,,enquiries@greyhoundlifeline.co.uk,https://www.greyhoundlifeline.co.uk/,,OTH2692,
Contact: alison,,,,alison@southerncountiesgsdrescue.co.uk,https://southerncountiesgsdrescue.co.uk/,,OTH2693,
Contact: info,,,,info@lymicat.org,https://www.lymicat.org/,,OTH2694,
Contact: info,,,,info@labrador-lifeline.com,https://labrador-lifeline.com/,,OTH2695,
Contact: info,,,,info@germanshepherdrescue.co.uk,https://www.germanshepherdrescue.co.uk/,,OTH2696,
Contact: office,,,,office@rspca-tameside-glossop.org.uk,https://rspca-tameside-glossop.org.uk/,,OTH2697,
Website: https://dogshome.net/,,,,https://dogshome.net/contact/,https://dogshome.net/,,OTH2698,
Website: http://www.rochdale-dog-rescue.com/,,,,http://www.rochdale-dog-rescue.com/contact.html,http://www.rochdale-dog-rescue.com/,,OTH2699,
Contact: futuresfordogs,,,,futuresfordogs@aol.com,https://www.facebook.com/futuresfordogs/,,OTH2700,
Contact: info,,,,info@foalfarm.org.uk,https://www.foalfarm.org.uk/,,OTH2701,
Website: https://www.lastchanceanimalrescue.co.uk,,,,https://www.lastchanceanimalrescue.co.uk/contact/index.php,https://www.lastchanceanimalrescue.co.uk/,,OTH2702,
Website: https://www.kentgreyhoundrescue.com/,,,,https://www.kentgreyhoundrescue.com/contact-us/,https://www.kentgreyhoundrescue.com/,,OTH2703,
Contact: alldogsrescue,,,,alldogsrescue@rocketmail.com,https://www.alldogsrescue.com/,,OTH2704,
Contact: streetkatzinfo,,,,streetkatzinfo@gmail.com,https://www.streetkatzrescue.com/,,OTH2705,
Contact: lbdr.adoption,,,,lbdr.adoption@gmail.com,https://www.facebook.com/LargeBreedDogRescue/,,OTH2706,
Contact: info,,,,info@anim-mates.org.uk,https://www.anim-mates.org.uk/,,OTH2707,
Website: https://www.sedogrescue.co.uk/,,,,https://www.sedogrescue.co.uk/contact/,https://www.sedogrescue.co.uk/,,OTH2708,
Contact: theretreatanimalrescue,,,,theretreatanimalrescue@btinternet.com,https://www.retreatanimalrescue.org.uk/,,OTH2709,
Website: https://boltonanimalshelter.org.uk/,,,,https://boltonanimalshelter.org.uk/contact-us/,https://boltonanimalshelter.org.uk/,,OTH2710,
Contact: info,,,,info@bleakholt.org,https://www.bleakholt.org/,,OTH2711,
Contact: rehoming,,,,rehoming@animalcare-lancaster.co.uk,https://www.animalcare-lancaster.co.uk/,,OTH2712,
Contact: dogs,,,,dogs@wolfwood.co.uk,https://www.wolfwood.co.uk/,,OTH2713,
Contact: easterleighanimals,,,,easterleighanimals@yahoo.com,https://www.easterleigh.org.uk/,,OTH2714,
Contact: info,,,,info@rspca-preston.org.uk,https://www.rspca-preston.org.uk/,,OTH2715,
Contact: lincsarkcharity,,,,lincsarkcharity@gmail.com,https://www.lincsark.co.uk/,,OTH2716,
Contact: info,,,,info@rspca-lincseast.org.uk,https://www.rspca-lincseast.org.uk/,,OTH2717,
Contact: info,,,,info@secondchancecatrescue.org.uk,https://northlincsweb.net/SCCR/,,OTH2718,
Contact: lincolnratrescue,,,,lincolnratrescue@googlemail.com,https://lincolnratrescue.webs.com/,,OTH2719,
Contact: information,,,,information@danes.org.uk,http://www.danes.org.uk/,,OTH2720,
Contact: enquiries,,,,enquiries@catsincrisis.org.uk,https://www.catsincrisis.org.uk/,,OTH2721,
Website: https://arkanimalrescue.co.uk/,,,,https://arkanimalrescue.co.uk/contact-us/,https://arkanimalrescue.co.uk/,,OTH2722,
Contact: info,,,,info@keithsrescuedogs.org.uk,https://www.facebook.com/KeithsRescueDogs,,OTH2723,
Contact: enquiries,,,,enquiries@hoperescue.org.uk,https://www.hoperescue.org.uk/,,OTH2724,
Contact: kennels,,,,kennels@freshfields.org.uk,https://www.freshfields.org.uk/,,OTH2725,
Website: https://www.boxerdogrescue.co.uk/,,,,https://www.boxerdogrescue.co.uk/contact,https://www.boxerdogrescue.co.uk/,,OTH2726,
Contact: cats,,,,cats@haws-animals.org.uk,https://www.haws-animals.org.uk/,,OTH2727,
Contact: info,,,,info@felinecare.org.uk,http://www.felinecare.org.uk/,,OTH2728,
Contact: jgarner1,,,,jgarner1@toucansurf.com,http://www.foxylodge.yolasite.com/,,OTH2729,
Website: https://www.nasatrust.co.uk/,,,,https://www.nasatrust.co.uk/contact_us,https://www.nasatrust.co.uk/,,OTH2730,
Website: https://www.pactsanctuary.org/,,,,https://www.pactsanctuary.org/contact.html,https://www.pactsanctuary.org/,,OTH2731,
Website: https://www.redwings.org.uk/,,,,https://www.redwings.org.uk/contact-us,https://www.redwings.org.uk/,,OTH2732,
Contact: nanna04,,,,nanna04@btinternet.com,https://www.facebook.com/NANNAANIMALRESCUE1/,,OTH2733,
Contact: admin,,,,admin@bfas.org.uk,https://www.bfas.org.uk/,,OTH2734,
Contact: admin,,,,admin@animals-in-need.org,https://animals-in-need.org/,,OTH2735,
Contact: info,,,,info@b-a-r-k.co.uk,https://b-a-r-k.co.uk/,,OTH2736,
Contact: office,,,,office@b-w-r.org.uk,https://www.blythwildliferescue.co.uk/,,OTH2737,
Contact: hq,,,,hq@bordercollierescue.org,http://www.bordercollierescue.org/,,OTH2738,
Contact: allforhorses,,,,allforhorses@outlook.com,https://www.allforhorses.org.uk/,,OTH2739,
Contact: enquiries,,,,enquiries@whitbydogrescue.com,https://www.whitbydogrescue.com/,,OTH2740,
Contact: reception,,,,reception@rspca-yorkhome.org.uk,https://www.rspca-yorkhome.org.uk/,,OTH2741,
Contact: Info,,,,Info@nayboxerrescue.co.uk,https://www.nayboxerrescue.co.uk/,,OTH2742,
Contact: elaine,,,,elaine@barkonline.co.uk,http://www.barkonline.co.uk/,,OTH2743,
Contact: info,,,,info@brinsleyanimalrescue.org,https://brinsleyanimalrescue.org/,,OTH2744,
Contact: Info,,,,Info@petwelfare.co.uk,http://www.petwelfare.co.uk/,,OTH2745,
Contact: onepawatatimedogrescue,,,,onepawatatimedogrescue@gmail.com,https://onepawatatimedogrescue.co.uk/,,OTH2746,
Contact: babbington21,,,,babbington21@btopenworld.com,https://www.babbington-rescue.org.uk/,,OTH2747,
Contact: barks2010,,,,barks2010@hotmail.co.uk,https://www.barks.org.uk/,,OTH2748,
Contact: info,,,,info@severnvalleyrescue.org,https://www.severnvalleyrescue.org/,,OTH2749,
Contact: jennyandkateatgar,,,,jennyandkateatgar@tiscali.co.uk,https://www.grinshillanimalrescue.co.uk/,,OTH2750,
Contact: reception,,,,reception@bcdh.org.uk,https://www.bathcatsanddogshome.org.uk/,,OTH2751,
Contact: carol.smith,,,,carol.smith@labrador-rescue.com,https://labrador-rescue.org/,,OTH2752,
Contact: reception,,,,reception@secretworld.org,https://www.secretworld.org/,,OTH2753,
Website: https://www.somersetanddorsetanimalrescu,,,,https://www.somersetanddorsetanimalrescue.co.uk/contact/,https://www.somersetanddorsetanimalrescue.co.uk/,,OTH2754,
Contact: cheadleanimalwelfare,,,,cheadleanimalwelfare@hotmail.co.uk,https://www.cheadleanimalwelfare.org.uk/,,OTH2755,
Website: https://www.animallifeline.org.uk/wp/,,,,https://www.animallifeline.org.uk/wp/contact-us/,https://www.animallifeline.org.uk/wp/,,OTH2756,
Contact: info,,,,info@burystraycatfund.co.uk,http://www.burystraycatfund.co.uk/,,OTH2757,
Website: https://www.dorisbanhamdogrescue.org/wp/,,,,https://www.dorisbanhamdogrescue.org/wp/contact/,https://www.dorisbanhamdogrescue.org/wp/,,OTH2759,
Website: http://www.catactiontrust.org.uk/,,,,http://www.catactiontrust.org.uk/index.php/contact-us,http://www.catactiontrust.org.uk/,,OTH2760,
Website: https://www.lurchersos.org.uk/,,,,https://www.lurchersos.org.uk/contact-us,https://www.lurchersos.org.uk/,,OTH2761,
Contact: info,,,,info@celiacross.org.uk,https://celiacross.org.uk/,,OTH2762,
Contact: homing,,,,homing@greyhounds4u.co.uk,https://www.greyhounds4u.co.uk/,,OTH2763,
Contact: admin,,,,admin@epsomcaninerescue.org.uk,http://www.epsomcaninerescue.co.uk/,,OTH2764,
Contact: dogswalkthiswayrescue,,,,dogswalkthiswayrescue@mail.com,https://dogswalkthiswayrescue.com/index.html,,OTH2765,
Website: https://www.rescueremedies.co.uk/,,,,https://rescueremedies.wufoo.com/forms/rescue-remedies-contact-form/,https://www.rescueremedies.co.uk/,,OTH2766,
Website: http://www.animalmission.org.uk/,,,,#ERROR!,http://www.animalmission.org.uk/,,OTH2767,
Contact: contact,,,,contact@starlighttrust.org.uk,https://starlighttrust.org.uk/,,OTH2768,
Website: http://clympingdogsanctuary.co.uk/,,,,http://clympingdogsanctuary.co.uk/,http://clympingdogsanctuary.co.uk/,,OTH2769,
Contact: carole,,,,carole@happybreed.co.uk,http://www.happybreed.co.uk/,,OTH2770,
Contact: info,,,,info@crrc.co.uk,https://crrc.co.uk/,,OTH2771,
Contact: info,,,,info@pawsandclaws-ars.org.uk,https://www.pawsandclaws-ars.org.uk/,,OTH2772,
Contact: info,,,,info@sussexpetrescue.org,https://sussexpetrescue.org/,,OTH2773,
Contact: nuneatonwildlife,,,,nuneatonwildlife@gmail.com,https://nuneatonwildlife.co.uk/,,OTH2774,
Contact: avoncatrescuewelford,,,,avoncatrescuewelford@gmail.com,https://www.avoncatrescue.org/,,OTH2775,
Contact: info,,,,info@birminghamdogshome.org.uk,https://birminghamdogshome.org.uk/,,OTH2776,
Contact: thedogtrustees,,,,thedogtrustees@gmail.com,https://www.ruffluckrescue.org/,,OTH2777,
Contact: FBenquiries,,,,FBenquiries@coventrycatgroup.org.uk,https://coventrycatgroup.org.uk/,,OTH2778,
Contact: wildacrerescue,,,,wildacrerescue@aol.com,http://wildacrerescue.co.uk/,,OTH2779,
Contact: ian,,,,ian@caessr.org.uk,https://www.caessr.org.uk/,,OTH2780,
Website: http://www.dogwatchuk.com/,,,,https://dogwatchuk.wufoo.com/forms/dogwatch-uk-enquiries/,http://www.dogwatchuk.com/,,OTH2781,
Contact: info,,,,info@aldridgerescue.co.uk,http://www.aldridgerescue.co.uk/,,OTH2782,
Contact: marteileenw,,,,marteileenw@gmail.com,https://www.midlandsanimalrescue.com/,,OTH2783,
Contact: catsactiontrust,,,,catsactiontrust@gmail.com,https://www.catsactiontrust.org.uk/,,OTH2784,
Contact: admin,,,,admin@rspcaoandf.org.uk,https://www.rspca.org.uk/local/north-wiltshire-and-newbury-district-branch,,OTH2785,
Contact: wagtailsrescue,,,,wagtailsrescue@mail.com,https://www.facebook.com/WagtailsRescueEssex/,,OTH2786,
Contact: info,,,,info@remussanctuary.org,https://www.remussanctuary.org/,,OTH2787,
Contact: mail,,,,mail@lurcher.org.uk,https://lurcher.org.uk/,,OTH2788,
Contact: info,,,,info@wars.org.uk,https://www.wars.org.uk/,,OTH2789,
Contact: info,,,,info@forest-dog-rescue.org.uk,https://www.forest-dog-rescue.org.uk/,,OTH2790,
Contact: info,,,,info@happystaffie.co.uk,https://www.happystaffie.co.uk/,,OTH2791,
Website: https://www.badaw.org/,,,,https://www.badaw.org/contact-us/,https://www.badaw.org/,,OTH2792,
Website: https://barnsleyanimalrescue.org.uk/,,,,https://barnsleyanimalrescue.org.uk/contact/,https://barnsleyanimalrescue.org.uk/,,OTH2793,
Contact: kcccats,,,,kcccats@gmail.com,http://www.keighleycatcare.co.uk/,,OTH2795,
Website: https://yrdr.co.uk/,,,,https://yrdr.co.uk/contact/,https://yrdr.co.uk/,,OTH2796,
Contact: info,,,,info@tia-rescue.org,https://www.tiagreyhoundandlurcherrescue.co.uk/,,OTH2797,
Website: https://yorkshirecatrescue.org/,,,,https://yorkshirecatrescue.org/Pages/Contact.aspx,https://yorkshirecatrescue.org/,,OTH2798,
Contact: info,,,,info@rspcaleedsandwakefield.org.uk,https://www.rspcaleedsandwakefield.org.uk/,,OTH2799,
Contact: info,,,,info@mayflowersanctuary.co.uk,https://mayflowersanctuary.co.uk/,,OTH2800,
Contact: dogs,,,,dogs@rainrescue.co.uk and,https://rainrescue.co.uk/,,OTH2801,
Contact: info,,,,info@thesheffieldcatsshelter.org.uk,https://thesheffieldcatsshelter.org/,,OTH2802,
Website: https://www.sheffield-dog-rescue.org.uk/,,,,https://www.sheffield-dog-rescue.org.uk/contact/,https://www.sheffield-dog-rescue.org.uk/,,OTH2803,
Contact: whitehalldogrescue,,,,whitehalldogrescue@yahoo.co.uk,https://whitehalldogrescue.com/,,OTH2804,
Contact: info,,,,info@hsar.org,https://www.hsar.org/,,OTH2805,
Contact: info,,,,info@pawsandwhiskers.org,https://www.pawsandwhiskers.org/,,OTH2806,
Contact: sanctuaryanimalrescue08,,,,sanctuaryanimalrescue08@gmail.com,https://sanctuaryanimalrescue.com/,,OTH2807,
L.I.D.A. - Sezione Alessandria,,31.1999661,29.8937371,,,,OTH0008,Alessandria (AL)
Salva una Vita,,31.1999661,29.8937371,,,,OTH0041,Alessandria (AL)
"""Holly's Place Animal Rescue",US +1,25.4613552,-80.4753651,,,,OTH0792,""""
"""GREAT DOG RESCUE NEW ENGLAND",US +1,25.4613552,-80.4753651,,,,OTH0960,""""
