Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
Holly Hedge Animal Sanctuary (Barrow Gurney),,,,,https://hollyhedge.org.uk/,,OTH2262,
Bristol's League for Cats (Barrs Court),,,,,https://blfc.weebly.com/,,OTH2263,
Just Whippets Rescue,,,,team@justwhippetsrescue.co.uk,https://www.justwhippetsrescue.co.uk/,,OTH2264,
Waggy Tails Rescue (Wimborne),,,,,https://waggytails.org.uk/,,OTH2265,
Wetheriggs Animal Rescue & Conservation Centre (Barnard),,,,info@wetheriggsanimalrescue.co.uk,https://www.wetheriggsanimalrescue.co.uk/,,OTH2266,
Stray Aid Ltd (Coxhoe),,,,reception@strayaid.org.uk,https://strayaid.org.uk/,,OTH2267,
Stray Action for Dogs (Langley Moor),,,,info@strayaction.com,https://www.strayaction.com/,,OTH2268,
Lost Cats (Brighton),,,,info@lostcatsbrighton.org.uk,https://lostcatsbrighton.org.uk/,,OTH2270,
Catastrophes Cat Rescue (Heathfield),,,,,https://www.catastrophescats.org/,,OTH2272,
Cat Welfare Sussex (Portslade),,,,julie@catwelfaresussex.com,https://catwelfaresussex.com/cws/,,OTH2273,
Raystede Centre for Animal Welfare (Ringmer),,,,info@raystede.org,https://www.raystede.org/,,OTH2274,
Gloucestershire Animal Welfare Association & Cheltenham Animal Shelter,,,,reception@gawa.org.uk,https://gawa.org.uk/,,OTH2275,
Oak and Furrows Wildlife Rescue (Cirencester),,,,info@rspcaoandf.org.uk,https://www.rspcaoandf.org.uk/,,OTH2276,
Teckels Animal Sanctuaries (Gloucester),,,,enquiries@teckelsanimalsanctuaries.co.uk,https://teckelsanimalsanctuaries.co.uk/,,OTH2277,
5 Valley Cat Rescue (Stroud),,,,Enquiries@5valleycatrescue.org,https://www.5valleycatrescue.org/,,OTH2278,
Lea Valley Dog Rescue,,,,Info@leavalleydogrescue.co.uk,https://leavalleydogrescue.co.uk/,,OTH2279,
Dog Trust (Bolton),,,,info@dogstrust.org.uk,https://www.dogstrust.org.uk/,,OTH2280,
Pro Dogs Direct (Catford),,,,,https://prodogsdirect.org.uk/,,OTH2281,
The Mayhew Animal Home (Kensal Green),,,,vetclinic@mayhewanimalhome.org,https://themayhew.org/,,OTH2283,
Animal Aid and Advice North London,,,,info@animalaidandadvice.org,https://www.facebook.com/AnimalAidAndAdvice/,,OTH2284,
Cat Action Trust 1977 Central London,,,,,https://cat77.org.uk/,,OTH2285,
Hounslow Animal Welfare Society,,,,cats@haws-animals.org.uk,https://www.haws-animals.org.uk/,,OTH2286,
Little Angels Rabbit Rescue (Romford),,,,admin@littleangelsrabbitrescue.com,https://www.rescuereview.co.uk/rescue/little-angels-rabbit-rescue-967/,,OTH2287,
Greyhound Lifeline (Fleet),,,,enquiries@greyhoundlifeline.co.uk,https://www.greyhoundlifeline.co.uk/,,OTH2288,
Southern Counties German Shepherd Rescue (Linwood),,,,alison@southerncountiesgsdrescue.co.uk,https://southerncountiesgsdrescue.co.uk/,,OTH2289,
Lymington Cat & Kitten Rescue,,,,info@lymicat.org,https://www.lymicat.org/,,OTH2290,
The Labrador Lifeline Trust (Tadley),,,,info@labrador-lifeline.com,https://labrador-lifeline.com/,,OTH2291,
RSCPA Tameside and Glossop Branch (Ashton under Lyne),,,,office@rspca-tameside-glossop.org.uk,https://rspca-tameside-glossop.org.uk/,,OTH2293,
Manchester & Cheshire Dogs' Home (Harpurhey),,,,,https://dogshome.net/,,OTH2294,
Futures For Dogs,,,,futuresfordogs@aol.com,https://www.facebook.com/futuresfordogs/,,OTH2295,
Friends Of Animals League (Biggin Hill),,,,info@foalfarm.org.uk,https://www.foalfarm.org.uk/,,OTH2296,
Last Chance Animal Rescue Centre (Edenbridge),,,,,https://www.lastchanceanimalrescue.co.uk/,,OTH2297,
Kent Greyhound Rescue (Hythe),,,,,https://www.kentgreyhoundrescue.com/,,OTH2298,
Streetkatz Rescue (Lamberhurst),,,,streetkatzinfo@gmail.com,https://www.streetkatzrescue.com/,,OTH2299,
Large Breed Dog Rescue (Maidstone),,,,lbdr.adoption@gmail.com,https://www.facebook.com/LargeBreedDogRescue/,,OTH2300,
Anim Mates (Rochester),,,,info@anim-mates.org.uk,https://www.anim-mates.org.uk/,,OTH2301,
The Retreat Animal Rescue (Swanley),,,,theretreatanimalrescue@btinternet.com,https://www.retreatanimalrescue.org.uk/,,OTH2303,
The Destitute Animal Shelter (Bolton),,,,,https://boltonanimalshelter.org.uk/,,OTH2304,
Bleakholt Animal Sanctuary (Bury),,,,info@bleakholt.org,https://www.bleakholt.org/,,OTH2305,
Animal Care (Lancaster),,,,rehoming@animalcare-lancaster.co.uk,https://www.animalcare-lancaster.co.uk/,,OTH2306,
Wolfwood Wildlife Rescue and Rehabilitation (Lancaster),,,,dogs@wolfwood.co.uk,https://www.wolfwood.co.uk/,,OTH2307,
Easterleigh Animal Sanctuary (Lytham St Anne's),,,,easterleighanimals@yahoo.com,https://www.easterleigh.org.uk/,,OTH2308,
RSPCA (Preston),,,,info@rspca-preston.org.uk,https://www.rspca-preston.org.uk/,,OTH2309,
Lincs Ark Animal Welfare (Boston),,,,lincsarkcharity@gmail.com,https://www.lincsark.co.uk/,,OTH2310,
RSPCA Lincolnshire East (Boston),,,,info@rspca-lincseast.org.uk,https://www.rspca-lincseast.org.uk/,,OTH2311,
Lincoln Rat Rescue,,,,lincolnratrescue@googlemail.com,https://lincolnratrescue.webs.com/,,OTH2312,
Great Dane Adoption Society (New Leake),,,,information@danes.org.uk,http://www.danes.org.uk/,,OTH2313,
Cats In Crisis (Newhaven Drive),,,,enquiries@catsincrisis.org.uk,https://www.catsincrisis.org.uk/,,OTH2314,
The Ark Animal Rescue & Retirement Home (North Somercotes),,,,,https://arkanimalrescue.co.uk/,,OTH2315,
Keiths Rescue Dogs (Skegness),,,,info@keithsrescuedogs.org.uk,https://www.facebook.com/KeithsRescueDogs,,OTH2316,
Hope Rescue (Ulceby),,,,enquiries@hoperescue.org.uk,https://www.hoperescue.org.uk/,,OTH2317,
Freshfields Animal Rescue Liverpool Centre,,,,kennels@freshfields.org.uk,https://www.freshfields.org.uk/,,OTH2318,
Boxer Dog Rescue Northern England,,,,,https://www.boxerdogrescue.co.uk/,,OTH2319,
Feline Care Cat Rescue (East Harling),,,,info@felinecare.org.uk,http://www.felinecare.org.uk/,,OTH2320,
Foxy Lodge Wildlife Rescue (Great Yarmouth),,,,jgarner1@toucansurf.com,http://www.foxylodge.yolasite.com/,,OTH2321,
Norfolk & Suffolk Animal Rescue (Great Yarmouth),,,,,https://www.nasatrust.co.uk/,,OTH2322,
PACT Animal Sanctuary (Hingham),,,,,https://www.pactsanctuary.org/,,OTH2323,
Northamptonshire Animals Needing Nurturing & Adoption (Irthlingborough),,,,nanna04@btinternet.com,https://www.facebook.com/NANNAANIMALRESCUE1/,,OTH2324,
Brook Farm Animal Sanctuary (Raunds),,,,admin@bfas.org.uk,https://www.bfas.org.uk/,,OTH2325,
Animals In Need (Wellingborough),,,,admin@animals-in-need.org,https://animals-in-need.org/,,OTH2326,
Blyth Wildlife Rescue,,,,office@b-w-r.org.uk,https://www.blythwildliferescue.co.uk/,,OTH2328,
Border Collie Rescue (Richmond),,,,hq@bordercollierescue.org,http://www.bordercollierescue.org/,,OTH2329,
Animal Hostel Trust (Scarbrorough),,,,allforhorses@outlook.com,https://www.allforhorses.org.uk/,,OTH2330,
RSPCA York Animal Home,,,,reception@rspca-yorkhome.org.uk,https://www.rspca-yorkhome.org.uk/,,OTH2332,
Notts and Yorkshire Boxer Rescue (Arnold),,,,Info@nayboxerrescue.co.uk,https://www.nayboxerrescue.co.uk/,,OTH2333,
Pet Welfare (Kirkby),,,,Info@petwelfare.co.uk,http://www.petwelfare.co.uk/,,OTH2334,
One Paw At a Time Dog Rescue UK & Romania,,,,onepawatatimedogrescue@gmail.com,https://onepawatatimedogrescue.co.uk/,,OTH2335,
Babbington Rescue Centre (Westby Lane),,,,babbington21@btopenworld.com,https://www.babbington-rescue.org.uk/,,OTH2336,
Donkey Rescue UK (Bridgnorth),,,,info@severnvalleyrescue.org,https://www.severnvalleyrescue.org/,,OTH2338,
Grinshill Animal Rescue Centre (Shrewsbury),,,,jennyandkateatgar@tiscali.co.uk,https://www.grinshillanimalrescue.co.uk/,,OTH2339,
Bath Cats and Dogs Home,,,,reception@bcdh.org.uk,https://www.bathcatsanddogshome.org.uk/,,OTH2340,
The Labrador Rescue Trust (Bridgwater),,,,carol.smith@labrador-rescue.com,https://labrador-rescue.org/,,OTH2341,
Somerset & Dorset Animal Rescue (Wincanton),,,,,https://www.somersetanddorsetanimalrescue.co.uk/,,OTH2342,
Cheadle Animal Welfare,,,,cheadleanimalwelfare@hotmail.co.uk,https://www.cheadleanimalwelfare.org.uk/,,OTH2343,
Animal Lifeline (Stoke on Trent),,,,,https://www.animallifeline.org.uk/wp/,,OTH2344,
Harper Asprey Wildlife Rescue (Camberley),,,,nfo@hawr.co.uk,https://hawr.co.uk/,,OTH2345,
Doris Banham Dog Rescue (Cranleigh),,,,,https://www.dorisbanhamdogrescue.org/wp/,,OTH2346,
The Original Cat Action Trust (Croydon),,,,,http://www.catactiontrust.org.uk/,,OTH2347,
Celia Cross Greyhound Trust (Guildford),,,,info@celiacross.org.uk,https://celiacross.org.uk/,,OTH2349,
Greyhounds4u (Hersham),,,,homing@greyhounds4u.co.uk,https://www.greyhounds4u.co.uk/,,OTH2350,
Epsom Canine Rescue (Horley),,,,admin@epsomcaninerescue.org.uk,http://www.epsomcaninerescue.co.uk/,,OTH2351,
Dogs Walk This Way Rescue,,,,dogswalkthiswayrescue@mail.com,https://dogswalkthiswayrescue.com/index.html,,OTH2352,
Rescue Remedies (Richmond),,,,,https://www.rescueremedies.co.uk/,,OTH2353,
Animal Mission (Tadworth),,,,,http://www.animalmission.org.uk/,,OTH2354,
Clymping Dog Sanctuary (Arundel),,,,,http://clympingdogsanctuary.co.uk/,,OTH2356,
Mid Sussex Happy Breed Dog Rescue Society (Burgess Hill),,,,carole@happybreed.co.uk,http://www.happybreed.co.uk/,,OTH2357,
The Cat & Rabbit Rescue Centre (Chichester,,,,info@crrc.co.uk,https://crrc.co.uk/,,OTH2358,
Paws & Claws Animal Rescue Service (Sayers Common),,,,info@pawsandclaws-ars.org.uk,https://www.pawsandclaws-ars.org.uk/,,OTH2359,
Sussex Pet Rescue (Storrington),,,,info@sussexpetrescue.org,https://sussexpetrescue.org/,,OTH2360,
Nuneaton Warwickshire Wildlife Sanctuary,,,,nuneatonwildlife@gmail.com,https://nuneatonwildlife.co.uk/,,OTH2361,
Avon Cat Rescue (Welford on Avon),,,,avoncatrescuewelford@gmail.com,https://www.avoncatrescue.org/,,OTH2362,
Ruff Luck Rescue (Birmingham),,,,thedogtrustees@gmail.com,https://www.ruffluckrescue.org/,,OTH2363,
Coventry Cat Group,,,,FBenquiries@coventrycatgroup.org.uk,https://coventrycatgroup.org.uk/,,OTH2364,
Wild Acre Rescue (Cradley Heath),,,,wildacrerescue@aol.com,http://wildacrerescue.co.uk/,,OTH2365,
Cocker And English Springer Spaniel Rescue (River Mersey),,,,ian@caessr.org.uk,https://www.caessr.org.uk/,,OTH2366,
Dog Watch UK (Sutton Coldfield),,,,,http://www.dogwatchuk.com/,,OTH2367,
Midlands Animal Rescue Team (Walsall),,,,marteileenw@gmail.com,https://www.midlandsanimalrescue.com/,,OTH2369,
Cats Action Trust North & West Wiltshire (Melksham),,,,catsactiontrust@gmail.com,https://www.catsactiontrust.org.uk/,,OTH2370,
RSPCA North Wiltshire (Swindon),,,,admin@rspcaoandf.org.uk,https://www.rspca.org.uk/local/north-wiltshire-and-newbury-district-branch,,OTH2371,
Wagtails Dog Rescue,,,,wagtailsrescue@mail.com,https://www.facebook.com/WagtailsRescueEssex/,,OTH2372,
Remus Memorial Horse Sanctuary (Ingatestone),,,,info@remussanctuary.org,https://www.remussanctuary.org/,,OTH2373,
Evesham Greyhound & Lurcher Rescue (Ashton Under Hill),,,,mail@lurcher.org.uk,https://lurcher.org.uk/,,OTH2374,
Worcestershire Animal Rescue Shelter (Deblins Green),,,,info@wars.org.uk,https://www.wars.org.uk/,,OTH2375,
Forest Dog Rescue (Far Forest),,,,info@forest-dog-rescue.org.uk,https://www.forest-dog-rescue.org.uk/,,OTH2376,
Happy Staffie Rescue (Kidderminster),,,,info@happystaffie.co.uk,https://www.happystaffie.co.uk/,,OTH2377,
RSPCA South Yorkshire Animal Centre (Bawtry),,,,info@rspcadrb.org.uk,https://www.rspca.org.uk/local/doncaster-rotherham-and-district-branch,,OTH2380,
Keighley Cat Care (Bradford),,,,kcccats@gmail.com,http://www.keighleycatcare.co.uk/,,OTH2381,
Yorkshire Rose Dog Rescue (Gomersal),,,,,https://yrdr.co.uk/,,OTH2382,
Tia Greyhound and Lurcher Rescue (Halifax),,,,info@tia-rescue.org,https://www.tiagreyhoundandlurcherrescue.co.uk/,,OTH2383,
Haworth Animal Welfare Cat Rescue,,,,,https://yorkshirecatrescue.org/,,OTH2384,
RSPCA Leeds & Wakefield District,,,,info@rspcaleedsandwakefield.org.uk,https://www.rspcaleedsandwakefield.org.uk/,,OTH2385,
Mayflower Sanctuary (Nr Doncaster),,,,info@mayflowersanctuary.co.uk,https://mayflowersanctuary.co.uk/,,OTH2386,
Rain Rescue Cats (Rotherham),,,,dogs@rainrescue.co.uk and,https://rainrescue.co.uk/,,OTH2387,
Sheffield Dog Rescue,,,,,https://www.sheffield-dog-rescue.org.uk/,,OTH2388,
Whitehall Dog Rescue (Wakefield),,,,whitehalldogrescue@yahoo.co.uk,https://whitehalldogrescue.com/,,OTH2389,
